313	Projektin ensisijaisena tavoitteena oli tutkia kuinka erilaiset selkäkoulutyypit vaikuttavat 	alaselkävaivaisten	 _työntekijöiden_ työkykyyn seuraamalla sairauslomia ja selkävaivojen potilaille aiheuttamia vaivoja jokapäiväisessä elämässä .
315		Reisivaivainen	 _Gullit_ ei ole pelannut pariin viikkoon .
318	Varoitettuani kaupungissa kerjäämisestä , pyrskähti vaimoparka itkuun , osoittaen 	vaivaista	 _kuolonkalpeata_ pienokaistaan joka lepäsi noin 10 vuotiaan tytön sylissä , nojaten raukeasti päätänsä siskon olkaa vasten .
319	Sen sijaan SiiPen 	jalkavaivainen	 lyöjäjokeri _Ari_ Väistö paukutti kuusi juoksua ja pelasti pelin jännityksen ensimmäisen vuoroparin tasoittavalla ajolähdöstä lyöden I + 3 juoksua .
320	Hatsinan tehoa laski 	selkävaivaisen	 _Ritva Valjakan_ joutuminen vaihtoon heti ottelun alussa .
321	Naisten kävelyn lisäksi Lapinlahdella odotett iin ennätyslukemia miesten 5 O 00 metrin kävelyssä , mutta ip 	olvivaivainen	 _Valentin Kononej_ . i joutui jäämään pois lääkäri n määräyksestä .
330	Porin finaalista oli poissa kokonaan joukkueen viimeisin hankinta , 	selkävaivainen	 _Aleksandr Gredjusko_ mutta kaksi muuta Idän apua , Anton Shoh ja Vasili Karatajev pelasivat ja pelannevat myös tänään .
342	Juva putosi kakkospaikalta kuudenneksi , Anttolan Taito Väisänen nosti joukkueensa kahdeksanneksi , mutta eroa kärkeen 	jalkavaivainen	 _Väisänen_ joutui antamaan muutaman minuutin lisää .
343	mukaansa ulkomaalaisen miehen , joka myöhemmin pahoinpidellään tai murhataan jonkun 	vaivaisen	 _satalappusen_ takia .
346		Polvivaivainen	 _Stuttgartin_ MM-kisojen hopeamitalisti Valentin Kononen ei osallistunut kilpailuun .
349	Myös toiseksi tullut Heijareiden Rainer Wiklund onnistui hyvin - Raikka vetäisi 1060 voittaen MiKen Kyösti Luostarista 	vaivaisella	 _keilalla_ .
358	- Tämänvuotisesta ryhmästä jatkavat kaikki muut paitsi 	selkävaivainen	 _Susanna Heikkilä_ .
359	Lopputulos oli 102-89. Helsingissä Pantterit kohensi korieroaan 	vaivaisen	 _HNMKY:n_ kustannuksella 116-84 , FoKoPo hävisi kärkiottelussa Kotkalle 88-94 , Uusikaupunki kukisti länsirannikon
363	Teoreettinen fysiikka on puristanut laskelmissaan maailmankaikkeuden alkuvaiheessaan hyvin pieneen tilaan , sillä koko kaikkeuden halkaisija näyttäisi silloin olleen vain 	vaivaisen	 _sentin_ tai sitäkin vähemmän .
367		Vaivaisesta	 _Gretzkystä_ ei ollut vastustajaksi runkosarjassa , mutta pudotuspeleissä hän oli jo ykkönen .
369	Puolitoista vuotta sitten Euroopan mestaruutta juhlinut Tanska jäi ulos MM-kilpailusta yhden 	vaivaisen	 _maalin_ takia .
373	Myös sairas tai vanhuuttaan 	vaivainen	 ja nälkäinen _karhu_ voi olla uskalias , kuten taannoin kävi Kuusamossa , kun karhu repi hirvenlihat julkisen sanan lamppujen loisteessa .
374	Kotka lannisti Uudenkaupungin ilman 	selkävaivaisen	 _Darrin_ Fovvlkesin apua .
375	Ahtisaarta harmitti se , että nuoriin oli iskostunut käsitys 	vaivaisesta	 _Suomesta_ .
376	Hallituksen lupaama ruiske sen sijaan tuntuisi kokonaistuotannossa 	vaivaisen	 _prosentin_ verran .
386	Kaikki muut paitsi 	jalkavaivainen	 _Janne Ahonen_ sijoittuivat 20 : n parhaan joukkoon .
390	Myös 	jalkavaivainen	 passari _Harri Vänni_ teki tilaa nuorelle Kari Rissaselle , joka pelasi kaksi ja puoli erää mallikkaasti .
402	Yhden ottelun Heijarit hävisi 	vaivaisella	 _keilalla_ .
